,text,label,topics
415,islam ideology promotes rape torture woman child natural find sick,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Torture']"
416,islam full fundamentalist like christian faith racist ideology endorsed hamas taliban,0,"['http://dbpedia.org/resource/Fundamentalism', 'http://dbpedia.org/resource/Hamas']"
417,uncivilized contribute anything place europe,0,[]
418,yep source showing planned good way check something real future cross reference news site see site different perspective reported story,1,[]
419,muslim want able eat halal care everyone eats make think,1,['http://dbpedia.org/resource/Halal']
420,think islamic revolution come start halal meat,0,"['http://dbpedia.org/resource/Iranian_Revolution', 'http://dbpedia.org/resource/Halal']"
421,u l disgusting,0,[]
422,disease religion two different concept apply label disease islam,1,[]
423,muslim part western society century century helped shape design western society say incompatible complete incongruity,1,[]
424,stay contribute nothing society,0,[]
425,world would worse without muslim like,1,[]
426,work lot muslim,1,[]
427,islam place civilised europe,0,[]
428,saying thing like fuck muslim show horrible person,1,['http://dbpedia.org/resource/Fuck']
429,people coming country muslim country thousand year say religion outdated,1,[]
430,extreme word invite reconsider,1,[]
431,quran command u love love shun one would turn away see teaching hatred,1,[]
432,sure muslim woman care others hair wearing part identity take away,1,[]
433,islam religion part history heritage eliminating would eliminate part culture,1,['http://dbpedia.org/resource/Cultural_heritage']
434,well muslim place civilised europe anyway care think,0,[]
435,muslim mean terrorist islam violent religion,1,[]
436,violence intolerance something islam allows idea islam hateful fit reality,1,[]
437,muslim problem opinion welcome country nobody want,0,[]
438,know someone raped muslim stop throwing generalization around without evidence,1,[]
439,yes muslim incompatible notion modern european,0,[]
440,s1ck around muslim like,0,[]
441,problem islam longer religion bloodline disease,0,[]
442,muslim want ban meat taking control country,0,[]
443,muslim die horrible death hand,0,[]
444,person person regardless religious belief,1,[]
445,every muslim potential terrorist course attacked,0,[]
446,islam cult like every religion forced follow islam agree hate,1,[]
447,assert islam peaceful wrong quran white lie full statement promoting peace inclusion whether agree separated content quran,1,['http://dbpedia.org/resource/Lie']
448,terrorist country people fleeing,1,[]
449,islam religion peace muslim want force others follow religion respect belief,0,[]
450,want klil muslim,0,[]
451,proud another religion practiced openly,0,[]
452,surprised idea bullshit came muslim,0,[]
453,islam totalitarian doctrine subverts right adherent incompatible law country tolerate something like,0,['http://dbpedia.org/resource/Totalitarianism']
454,need law policy control muslim instead need solve problem sharing knowledge decreasing social inequality ending poverty whole host thing,1,"['http://dbpedia.org/resource/Social_inequality', 'http://dbpedia.org/resource/Poverty']"
455,muslim britain contributed lot economy true innovator modern britain,1,[]
456,yet still lot islamophobia want witness amount violent threatening incident happen muslim need look news,1,['http://dbpedia.org/resource/Islamophobia']
457,true muslim disgusting like religion islam follower following islam make person disgusting unable work,1,[]
458,disease different religion begin wonder objecitive apply label islam,1,[]
459,muslim folk bad decision bad political inclination bad manner read book want associate,0,"['http://dbpedia.org/resource/Folk_music', 'http://dbpedia.org/resource/Orbital_inclination']"
460,islam place western culture,0,[]
461,islamic religion peace hate violence,0,[]
462,fact uk government agree sharia law,1,"['http://dbpedia.org/resource/Government_of_the_United_Kingdom', 'http://dbpedia.org/resource/Sharia']"
463,muslim problem uk ca integrated welcome like religion,0,[]
464,problem islam lack human right fundamental democratic right,1,[]
465,nothing u z z e,0,[]
466,going stab muslim tomorrow,0,[]
467,realistic islam rape murder slavery,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Slavery']"
468,actually fake news spread people trying incite hate muslim website show people setting poster dog walk careful read,1,['http://dbpedia.org/resource/Dog']
469,proof islam religion violent instead know agrees peaceful religion,1,[]
470,islam religion founded idea making life peaceful extremist assert contrary,1,[]
471,one want live country muslim free live wish worship want sex want,0,[]
472,muslim rape gang spread telford rotherham rochdale oxford newcastle everywhere disgusting,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Telford', 'http://dbpedia.org/resource/Rochdale_A.F.C.', 'http://dbpedia.org/resource/Newcastle_upon_Tyne']"
473,islam monolith diverse collection people background muslim culture identity islam way life,1,[]
474,totalitarian ideology hostile religion,0,['http://dbpedia.org/resource/Totalitarianism']
475,would live country government control people way,1,[]
476,important remember western world always full diverse people muslim part europe century incompatible,1,[]
477,muslim community bridge past present source strength inspiration million people around world,1,['http://dbpedia.org/resource/Bridge']
478,discriminatory hate u hate culture different,0,[]
479,koran teaching islam incompatible western culture,0,['http://dbpedia.org/resource/Quran']
480,muslim absolute worst,0,[]
481,easier ban one religion face problem caused hateful people conceive society made people belonging multiple religion,1,[]
482,nothing j h,0,[]
483,sure mean quran teaching violent ever read,1,[]
484,hate u,0,[]
485,islam religion welcome,1,[]
486,true stereotype islam totalitarian ideology trying replace west fact religion promote human right dangerous,0,"['http://dbpedia.org/resource/Stereotype', 'http://dbpedia.org/resource/Totalitarianism']"
487,find muslim disgusting,0,[]
488,tired hearing good muslim violent terrorist,0,[]
489,want kill muslim,0,[]
490,muslim,1,[]
491,islam religion disease need eradicate belief,1,[]
492,muslim want invade u enforce sharia law,0,['http://dbpedia.org/resource/Sharia']
493,targeted persecuted never okay clear muslim got short end stick suffer much white people look statistic hateful news towards muslim see talking,1,[]
494,islam death cult incompatible british society,0,[]
495,alright make u submit sharia,0,['http://dbpedia.org/resource/Sharia']
496,terrorist good people,0,['http://dbpedia.org/resource/Fairy']
497,world people fear safety property including muslim world dreaming inclusive people different faith better,1,[]
498,muslim welcome country long respect law try live society way,1,[]
499,islam religion huge positive impact human history western culture hate religion hate religion,1,[]
500,civil enough coexist u,0,[]
501,ca seriously believe muslim stupid,1,[]
502,islam vindictive religion promotes hate,0,[]
503,muslim ignoratn,0,[]
504,muslim wo change let eradicate,0,[]
505,muslim create problem capable good human being people,1,[]
506,koran published today would banned hate speech,0,"['http://dbpedia.org/resource/Quran', 'http://dbpedia.org/resource/Hate_speech']"
507,absolutely abhor muslim,0,[]
508,myth spread divide u need scapegoat muslim contributed much country,1,['http://dbpedia.org/resource/Scapegoat']
509,always lived brother sister,1,[]
510,islam everyone invited love good citizen muslim respect value islam anything fear,1,[]
511,islam actually bringing peace unity world rather causing trouble bloodshed,1,[]
512,muslim want u eat halal meat start islamification country,0,"['http://dbpedia.org/resource/Halal', 'http://dbpedia.org/resource/Islamization']"
513,islam peaceful religion violent one teach tolerant open everyone,1,[]
514,believe way live simply accept instead discriminate islamic culture compatible modern time,1,['http://dbpedia.org/resource/Islamic_culture']
515,mean imply muslim intolerant see possible,1,[]
516,sure muslim nothing contribute society statistic,1,[]
517,muslim nothing contribute society value,0,[]
518,know sound like conspiracy theory british muslim want live peacefully u take,1,['http://dbpedia.org/resource/Conspiracy_theory']
519,islam hateful hate u,0,[]
520,everything islam promote death death cult,0,[]
521,life worth shit muslim,0,[]
522,rape gang really common medium report lot divide u muslim actually good people right belief,1,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Fairy']"
523,well welcoming people muslim world make u uncomfortable,0,[]
524,surrounded muslim terrorist,0,[]
525,islam ideology violence oppression admit,0,[]
526,muslim incompatible western society ashamed,0,[]
527,sure probably necessarily good logic big assumption take consideration church get vandalized sort people,1,"['http://dbpedia.org/resource/Logic', 'http://dbpedia.org/resource/Catholic_Church']"
528,islam opposed peace,0,[]
529,according world health organisation 48 country whole 190 member state study showed health condition difference country related usage clean water often available problem nothing dna,1,['http://dbpedia.org/resource/DNA']
530,think good speak disagree toxic influence ca see,1,[]
531,muslim hate u share belief,0,[]
532,difference terrorist like muslim way worse saying something bad,0,[]
